Date,wdsp,wdsp^3,glorad
04/02/2012,7.2,373.248,151
05/02/2012,3.8,54.872,183
06/02/2012,3,27,253
07/02/2012,6.2,238.328,234
08/02/2012,10.5,1157.625,133
09/02/2012,6.3,250.047,107
10/02/2012,4.2,74.088,229
11/02/2012,3.5,42.875,432
12/02/2012,3,27,354
13/02/2012,7.9,493.039,360
14/02/2012,9.8,941.192,260
15/02/2012,8.7,658.503,421
16/02/2012,10.2,1061.208,118
17/02/2012,13.9,2685.619,155
18/02/2012,11.4,1481.544,783
19/02/2012,5.7,185.193,811
20/02/2012,10.4,1124.864,176
21/02/2012,10.3,1092.727,392
22/02/2012,15.6,3796.416,201
23/02/2012,13.7,2571.353,211
24/02/2012,6.5,274.625,582
25/02/2012,4.5,91.125,574
26/02/2012,6.9,328.509,280
27/02/2012,12.2,1815.848,232
28/02/2012,7,343,373
29/02/2012,7.6,438.976,331
01/03/2012,6.3,250.047,712
02/03/2012,8.2,551.368,755
03/03/2012,8.6,636.056,914
04/03/2012,6.4,262.144,1072
05/03/2012,4.2,74.088,843
06/03/2012,10,1000,166
07/03/2012,13.3,2352.637,962
08/03/2012,11.9,1685.159,754
09/03/2012,12.9,2146.689,179
10/03/2012,8.9,704.969,528
11/03/2012,3.3,35.937,439
12/03/2012,2,8,384
13/03/2012,2.7,19.683,564
14/03/2012,5.9,205.379,650
15/03/2012,7.4,405.224,254
16/03/2012,7.3,389.017,608
17/03/2012,4.5,91.125,623
18/03/2012,5.7,185.193,1395
19/03/2012,10.3,1092.727,558
20/03/2012,9.5,857.375,551
21/03/2012,6.6,287.496,438
22/03/2012,8.6,636.056,1034
23/03/2012,7.7,456.533,749
24/03/2012,8.9,704.969,784
25/03/2012,5.4,157.464,1456
26/03/2012,6.5,274.625,1671
27/03/2012,5.8,195.112,1736
28/03/2012,2.8,21.952,1605
29/03/2012,3.3,35.937,1362
30/03/2012,6.3,250.047,327
31/03/2012,5.3,148.877,547
01/04/2012,3.4,39.304,1038
02/04/2012,3.1,29.791,585
03/04/2012,9.7,912.673,1553
04/04/2012,10.9,1295.029,1364
05/04/2012,6.1,226.981,1310
06/04/2012,6.7,300.763,710
07/04/2012,9,729,1049
08/04/2012,7.4,405.224,462
09/04/2012,9.1,753.571,828
10/04/2012,6.6,287.496,1583
11/04/2012,6.4,262.144,1702
12/04/2012,6.6,287.496,1529
13/04/2012,4.3,79.507,1526
14/04/2012,6.3,250.047,1372
15/04/2012,3.9,59.319,1436
16/04/2012,9.4,830.584,460
17/04/2012,11.4,1481.544,1114
18/04/2012,9.3,804.357,1544
19/04/2012,6.9,328.509,1457
20/04/2012,6.1,226.981,1707
21/04/2012,7.9,493.039,1781
22/04/2012,6.5,274.625,1340
23/04/2012,5.4,157.464,1178
24/04/2012,4.6,97.336,1766
25/04/2012,11.4,1481.544,667
26/04/2012,13.5,2460.375,1271
27/04/2012,8.7,658.503,1576
28/04/2012,8.5,614.125,1448
29/04/2012,12.1,1771.561,2235
30/04/2012,11.6,1560.896,1282
01/05/2012,12.8,2097.152,783
02/05/2012,6,216,1911
03/05/2012,6.5,274.625,1429
04/05/2012,7.7,456.533,672
05/05/2012,6.8,314.432,1500
06/05/2012,6,216,1982
07/05/2012,8.5,614.125,1719
08/05/2012,7.2,373.248,1930
09/05/2012,7.1,357.911,851
